grid_id,density,district,lon,lat
86342,55,新北市土城區,121.441571801802,24.979095792792965
86343,48,新北市土城區,121.44157180180197,24.97999669369387
86344,52,新北市土城區,121.44157180180197,24.980897594594772
86345,48,新北市土城區,121.44157180180197,24.981798495495667
86346,54,新北市土城區,121.44157180180198,24.98269939639658
86347,54,新北市土城區,121.44157180180201,24.98360029729747
86348,44,新北市土城區,121.44157180180197,24.984501198198377
86349,42,新北市土城區,121.44157180180201,24.985402099099282
86350,40,新北市土城區,121.44157180180197,24.986303000000188
86351,37,新北市土城區,121.44157180180201,24.987203900901083
86352,25,新北市土城區,121.44157180180197,24.98810480180199
86353,23,新北市土城區,121.44157180180197,24.989005702702887
86354,18,新北市土城區,121.44157180180197,24.989906603603785
86355,4,新北市土城區,121.44157180180197,24.990807504504687
86356,2,新北市土城區,121.44157180180197,24.991708405405596
86357,3,新北市土城區,121.44157180180198,24.9926093063065
86358,3,新北市板橋區,121.44157180180197,24.9935102072074
86359,4,新北市板橋區,121.44157180180201,24.994411108108302
86360,10,新北市板橋區,121.44157180180198,24.995312009009204
86361,10,新北市板橋區,121.44157180180197,24.996212909910106
86362,10,新北市板橋區,121.44157180180198,24.997113810811005
86363,16,新北市板橋區,121.441571801802,24.99801471171191
86364,15,新北市板橋區,121.44157180180197,24.99891561261281
86365,18,新北市板橋區,121.44157180180198,24.99981651351372
86366,21,新北市板橋區,121.44157180180197,25.000717414414616
86367,22,新北市板橋區,121.44157180180198,25.00161831531552
86368,20,新北市板橋區,121.44157180180197,25.00251921621642
86369,21,新北市板橋區,121.44157180180197,25.003420117117315
86370,15,新北市板橋區,121.44157180180201,25.004321018018228
86371,4,新北市板橋區,121.44157180180197,25.005221918919123
86372,4,新北市板橋區,121.44157180180197,25.00612281982002
86373,4,新北市板橋區,121.44157180180201,25.00702372072093
86374,6,新北市板橋區,121.44157180180197,25.007924621621832
86375,6,新北市板橋區,121.44157180180197,25.008825522522734
86376,5,新北市板橋區,121.44157180180197,25.009726423423636
86377,4,新北市板橋區,121.44157180180197,25.01062732432454
86378,3,新北市板橋區,121.441571801802,25.011528225225437
86379,2,新北市板橋區,121.44157180180201,25.01242912612634
86380,2,新北市板橋區,121.44157180180197,25.013330027027237
86381,2,新北市板橋區,121.44157180180198,25.014230927928143
86382,2,新北市板橋區,121.44157180180197,25.01513182882904
86384,2,新北市板橋區,121.44157180180197,25.01693363063085
86385,5,新北市新莊區,121.44157180180197,25.01783453153175
86386,5,新北市新莊區,121.441571801802,25.018735432432656
86387,5,新北市新莊區,121.44157180180198,25.01963633333355
86388,7,新北市新莊區,121.44157180180197,25.020537234234457
86389,7,新北市新莊區,121.441571801802,25.02143813513536
86390,9,新北市新莊區,121.44157180180197,25.022339036036264
86391,11,新北市新莊區,121.44157180180198,25.02323993693716
86392,10,新北市新莊區,121.44157180180198,25.02414083783807
86393,15,新北市新莊區,121.44157180180198,25.025041738738967
86394,18,新北市新莊區,121.44157180180201,25.02594263963987
86395,21,新北市新莊區,121.441571801802,25.026843540540774
86396,20,新北市新莊區,121.44157180180197,25.027744441441676
86397,23,新北市新莊區,121.44157180180198,25.028645342342575
86398,58,新北市新莊區,121.441571801802,25.029546243243484
86399,74,新北市新莊區,121.44157180180201,25.030447144144382
86400,77,新北市新莊區,121.44157180180197,25.03134804504528
86401,90,新北市新莊區,121.44157180180201,25.032248945946186
86402,87,新北市新莊區,121.44157180180197,25.033149846847085
86403,85,新北市新莊區,121.44157180180198,25.034050747747994
86404,79,新北市新莊區,121.441571801802,25.034951648648892
86405,76,新北市新莊區,121.44157180180197,25.03585254954979
86406,78,新北市新莊區,121.441571801802,25.036753450450696
86407,88,新北市新莊區,121.44157180180201,25.037654351351595
86408,52,新北市新莊區,121.44157180180198,25.038555252252504
86409,24,新北市新莊區,121.441571801802,25.039456153153402
86410,25,新北市新莊區,121.44157180180201,25.040357054054304
86411,31,新北市新莊區,121.44157180180197,25.041257954955206
86412,24,新北市新莊區,121.44157180180201,25.04215885585611
86413,24,新北市新莊區,121.44157180180197,25.043059756757007
86414,27,新北市新莊區,121.44157180180198,25.043960657657912
86415,28,新北市新莊區,121.44157180180197,25.044861558558807
86416,40,新北市新莊區,121.44157180180198,25.04576245945972
86417,37,新北市新莊區,121.44157180180201,25.04666336036062
86418,41,新北市新莊區,121.44157180180201,25.047564261261517
86419,48,新北市新莊區,121.44157180180197,25.04846516216242
86420,61,新北市新莊區,121.44157180180198,25.049366063063328
86421,61,新北市新莊區,121.44157180180201,25.050266963964226
86422,57,新北市新莊區,121.44157180180197,25.051167864865125
