grid_id,density,district,lon,lat,index_right
84435,4,臺北市萬華區,121.489994426551,25.02602865340107,330.0
84436,5,臺北市萬華區,121.48999801141896,25.026931455292225,330.0
84437,7,臺北市萬華區,121.49000159646042,25.027834257073255,330.0
84438,10,臺北市萬華區,121.4900051816753,25.028737058744166,330.0
84439,10,臺北市萬華區,121.49000876706366,25.029639860304933,330.0
84440,12,臺北市萬華區,121.49001235262544,25.03054266175558,330.0
84441,14,臺北市萬華區,121.49001593836068,25.031445463096084,330.0
84442,13,臺北市萬華區,121.4900195242694,25.03234826432646,330.0
84443,12,臺北市萬華區,121.49002311035164,25.03325106544668,330.0
84444,11,臺北市萬華區,121.49002669660732,25.034153866456762,330.0
84445,8,臺北市萬華區,121.49003028303653,25.0350566673567,330.0
84446,5,臺北市萬華區,121.4900338696392,25.03595946814649,330.0
84447,3,臺北市萬華區,121.49003745641538,25.036862268826116,330.0
84448,2,臺北市萬華區,121.49004104336507,25.037765069395594,330.0
84449,1,臺北市萬華區,121.49004463048828,25.038667869854915,330.0
84459,1,新北市三重區,121.49008051126471,25.047695868388736,301.0
84460,1,新北市三重區,121.49008410029691,25.048598667636117,301.0
84461,2,新北市三重區,121.4900876895027,25.049501466773307,301.0
84462,2,新北市三重區,121.49009127888202,25.050404265800296,301.0
84463,2,新北市三重區,121.490094868435,25.0513070647171,301.0
84464,6,新北市三重區,121.49009845816155,25.052209863523682,301.0
84465,6,新北市三重區,121.49010204806171,25.05311266222006,301.0
84466,5,新北市三重區,121.49010563813545,25.054015460806244,301.0
84467,5,新北市三重區,121.49010922838283,25.05491825928221,301.0
84468,5,新北市三重區,121.4901128188038,25.05582105764796,301.0
84469,5,新北市三重區,121.49011640939842,25.056723855903495,301.0
84470,4,新北市三重區,121.49012000016667,25.057626654048818,301.0
