"識別碼","資料集名稱","資料集網址","資料集提供機關名稱","更新頻率","主題分類","數發部資料集服務分類","提供格式","資料集語系","資料說明"
"785BE91A-CAAF-4E1C-91D6-F7D616D31A45","新北市公有市場及超市清冊","https://data.ntpc.gov.tw/datasets/785be91a-caaf-4e1c-91d6-f7d616d31a45","新北市政府經濟發展局/新北市政府市場處/秘書室","每年","經濟","休閒旅遊","JSON、CSV、XML","中文","新北市公有市場及超市清冊。"
"F563B4CD-B850-41F5-9709-B910F2D147E9","新北市公私立立案幼兒園資料","https://data.ntpc.gov.tw/datasets/f563b4cd-b850-41f5-9709-b910f2d147e9","新北市政府教育局/幼兒教育科","每年","教育","求學及進修","JSON、CSV、XML、KML","中文","由本市幼兒教育資源網所提供之公私立立案幼兒園資料"
"FD39E0F6-FC81-4910-9FC9-2B93B4876833","新北市政府警察局查獲兩性毒品嫌疑犯人數","https://data.ntpc.gov.tw/datasets/fd39e0f6-fc81-4910-9fc9-2b93b4876833","新北市政府警察局/新北市政府警察局刑事警察大隊/科技犯罪偵查專責組","每年","治安","生活安全及品質","JSON、CSV、XML","中文","新北市政府警察局查獲兩性毒品嫌疑犯人數。"
"2FDFF679-AF9C-46AB-BD2B-4555D24163C6","新北市嫌疑犯人數按年齡組別(NEW)","https://data.ntpc.gov.tw/datasets/2fdff679-af9c-46ab-bd2b-4555d24163c6","新北市政府警察局/新北市政府警察局刑事警察大隊/科技犯罪偵查專責組","每年","治安","生活安全及品質","JSON、CSV、XML","中文","新北市嫌疑犯人數按年齡組別(NEW)。"
"616758CD-6150-4C6E-80EC-C5057B34ADEA","新北市嫌疑犯人數按按教育程度別","https://data.ntpc.gov.tw/datasets/616758cd-6150-4c6e-80ec-c5057b34adea","新北市政府警察局/新北市政府警察局刑事警察大隊/科技犯罪偵查專責組","每年","治安","生活安全及品質","JSON、CSV、XML","中文","新北市嫌疑犯人數按按教育程度別。"
"EA87EA5D-F2D8-45E9-B0DD-BEEC101B9AAA","新北市嫌疑犯人數按職業別","https://data.ntpc.gov.tw/datasets/ea87ea5d-f2d8-45e9-b0dd-beec101b9aaa","新北市政府警察局/新北市政府警察局刑事警察大隊/科技犯罪偵查專責組","每年","治安","生活安全及品質","JSON、CSV、XML","中文","新北市嫌疑犯人數按職業別。"
"B5E70AA8-D891-439D-8317-0069E9F1FA9A","新北市刑事案件分類發生數、破獲數及嫌疑犯人數","https://data.ntpc.gov.tw/datasets/b5e70aa8-d891-439d-8317-0069e9f1fa9a","新北市政府警察局/新北市政府警察局刑事警察大隊/科技犯罪偵查專責組","每年","治安","生活安全及品質","JSON、CSV、XML","中文","新北市刑事案件分類發生數、破獲數及嫌疑犯人數。"
"2A8D1558-9B7F-4FE7-8A2B-0256ABB51416","新北市政府警察局受(處)理刑事案件兩性被害人數","https://data.ntpc.gov.tw/datasets/2a8d1558-9b7f-4fe7-8a2b-0256abb51416","新北市政府警察局/新北市政府警察局刑事警察大隊/科技犯罪偵查專責組","每年","治安","生活安全及品質","JSON、CSV、XML","中文","新北市政府警察局受(處)理刑事案件兩性被害人數。"
"467E0CFD-588E-440D-8C4D-420431FF5437","新北市政府警察局受(處)理刑事案件兩性嫌疑犯人數","https://data.ntpc.gov.tw/datasets/467e0cfd-588e-440d-8c4d-420431ff5437","新北市政府警察局/新北市政府警察局刑事警察大隊/科技犯罪偵查專責組","每年","治安","公共資訊","JSON、CSV、XML","中文","新北市政府警察局受(處)理刑事案件兩性嫌疑犯人數。"
"5D733E16-F779-4592-940B-D473E23D649D","新北市抗旱水井","https://data.ntpc.gov.tw/datasets/5d733e16-f779-4592-940b-d473e23d649d","新北市政府水利局/水利行政科","每年","水利","公共資訊","JSON、CSV、XML","中文","本市目前計有7口抗旱水井(管徑400mm)，為水利署91年度於本市樹林區所施作，有5口位於樹林省民公園，現由本府教育局體育處及水利署第十河川局管理，另有2口位於樹林河濱公園，為本府高灘地管理處管轄範圍。"
"3170B117-F14B-4675-8BD8-3406DA91A888","新北市114學年度公立國中學區一覽表","https://data.ntpc.gov.tw/datasets/3170b117-f14b-4675-8bd8-3406da91a888","新北市政府教育局/中等教育科","每年","教育","求學及進修","JSON、CSV、XML","中文","114學年度公立國中學區一覽表"
"D24FD22C-671D-4D01-B04D-6CC7328D7530","新北市機車定檢站名單","https://data.ntpc.gov.tw/datasets/d24fd22c-671d-4d01-b04d-6cc7328d7530","新北市政府環境保護局/空氣品質維護科/移污噪音股","每年","環保","交通及通訊","JSON、CSV、XML","中文","新北市機車定檢站名單(站號、站名、電話、地址)"
"A6766CB4-C6A4-4D6D-9472-49616A7E4543","新北市政府稅捐稽徵處保有個人資料檔案公開項目彙整表","https://data.ntpc.gov.tw/datasets/a6766cb4-c6a4-4d6d-9472-49616a7e4543","新北市政府財政局/新北市政府稅捐稽徵處/企劃服務科/企劃服務科第一股","每年","財稅","公共資訊","JSON、CSV、XML","中文","保有個人資料檔案公開項目"
"611F4310-1BAE-4F43-A2F8-1CFD510FED29","新北市114年下半年新措施一覽表","https://data.ntpc.gov.tw/datasets/611f4310-1bae-4f43-a2f8-1cfd510fed29","新北市政府研究發展考核委員會/為民服務組","不更新","統計","公共資訊","JSON、CSV、XML","中文"," 新北市114年下半年新措施一覽表(114年6月25日發布)"
"6BDA45B7-B421-4244-885D-649D7B08C026"," 114年上半年1999話務中心客服人員滿意度指標","https://data.ntpc.gov.tw/datasets/6bda45b7-b421-4244-885d-649d7b08c026","新北市政府研究發展考核委員會/為民服務組","不更新","統計","公共資訊","JSON、CSV、XML","中文"," 1999話務中心客服人員滿意度指標(調查期間:114年1月1至6月30)"
"2C8C584A-2982-4692-9212-98B73BFC0FB2","新北巿稅捐統計年報","https://data.ntpc.gov.tw/datasets/2c8c584a-2982-4692-9212-98b73bfc0fb2","新北市政府財政局/新北市政府稅捐稽徵處/會計室/會計室第二股","每年","財稅","公共資訊","JSON、CSV、XML","中文","稅捐稽徵處年度稅收成果、稅源分析、行政組織及稅捐稽徵經費等資料彙整，並將最近10年各項統計數字予以併列，提供使用者參考。"
"7CCD0715-2E3E-453A-A290-180D8F3075CD","新北市騎樓整平各年度施作路段(統計至113年底)","https://data.ntpc.gov.tw/datasets/7ccd0715-2e3e-453a-a290-180d8f3075cd","新北市政府工務局/新北市政府養護工程處/橋隧維護科","每年","工務","生活安全及品質","JSON、CSV、XML","中文","本資料提供新北市騎樓整平各年度施作之區域、路名以及施工長度(長度單位為公尺)。"
"B03E4670-B49C-44D9-9AFF-8D549B6B964E","非營利幼兒園名錄","https://data.ntpc.gov.tw/datasets/b03e4670-b49c-44d9-9aff-8d549b6b964e","新北市政府教育局/幼兒教育科","每年","教育","求學及進修","JSON、CSV、XML、KML","中文","非營利幼兒園名錄。"
"FE53260E-C279-44EB-A1EC-4F17A1DB8753","公立幼兒園名錄","https://data.ntpc.gov.tw/datasets/fe53260e-c279-44eb-a1ec-4f17a1db8753","新北市政府教育局/幼兒教育科","每年","教育","求學及進修","JSON、CSV、XML","中文","公立幼兒園名錄。"
"6BE524A8-EF72-4CD7-82DE-E75C9F46821D","新北市立圖書館地址電話一覽表","https://data.ntpc.gov.tw/datasets/6be524a8-ef72-4cd7-82de-e75c9f46821d","新北市政府文化局/新北市立圖書館/綜合規劃組","不更新","文化","求學及進修","JSON、CSV、XML","中文","新北市各圖書館名稱、地址及電話資料"
"DB1BA498-3246-4AF5-ADA3-84FE4EC6A8DD","新北市政府警察局暨所屬各機關(含內、外勤單位)聯絡一覽表","https://data.ntpc.gov.tw/datasets/db1ba498-3246-4af5-ada3-84fe4ec6a8dd","新北市政府警察局/資訊室","每年","資訊","公共資訊","JSON、CSV、XML","中文","新北市政府警察局暨所屬各機關(含內、外勤單位)聯絡一覽表。"
"85BFCAA8-9932-4D06-A2EC-731171191883","新北市醫院地址清單","https://data.ntpc.gov.tw/datasets/85bfcaa8-9932-4d06-a2ec-731171191883","新北市政府衛生局/醫事管理科/醫政管理股","每年","醫療","就醫","JSON、CSV、XML、KML","中文","新北市醫院地址清單。"
"807110B4-A711-45BF-9493-D46CD22118C8","新北市中醫一般科醫療機構","https://data.ntpc.gov.tw/datasets/807110b4-a711-45bf-9493-d46cd22118c8","新北市政府衛生局/醫事管理科/醫政管理股","不更新","醫療","就醫","JSON、CSV、XML、KML","中文","新北市中醫一般科醫療機構清單"
"14D20331-8190-4D1E-BA21-045A62A996A6","新北市齒顎矯正科醫療機構","https://data.ntpc.gov.tw/datasets/14d20331-8190-4d1e-ba21-045a62a996a6","新北市政府衛生局/醫事管理科/醫政管理股","不更新","醫療","就醫","JSON、CSV、XML、KML","中文","新北市齒顎矯正科醫療機構清單"
"019A876A-9D6B-47E3-A665-4B0F688B9E35","新北市政府財政局經管可提供短期出租市有非公用土地清冊","https://data.ntpc.gov.tw/datasets/019a876a-9d6b-47e3-a665-4b0f688b9e35","新北市政府財政局/秘書室","每年","財稅","公共資訊","JSON、CSV、XML","中文","新北市政府財政局經管可提供短期出租市有非公用土地清冊。"
"FDB96476-2291-49F5-B56F-1C8A3806CD3A","新北市政府110年度歲入預決算比較表","https://data.ntpc.gov.tw/datasets/fdb96476-2291-49f5-b56f-1c8a3806cd3a","新北市政府財政局/秘書室","不更新","財稅","公共資訊","JSON、CSV、XML","中文","新北市政府110年度歲入預決算比較"
"BF839041-91AE-4FB5-AC93-DEEF66FC66DB","新北市108年度預算數及執行數共同比（執行率）","https://data.ntpc.gov.tw/datasets/bf839041-91ae-4fb5-ac93-deef66fc66db","新北市政府財政局/秘書室","不更新","財稅","公共資訊","JSON、CSV、XML","中文","預算數及執行數共同比，其資料包含項目名稱、預算數、累計實徵數(單位：億元)、累計實收數(單位：億元)等統計資訊。"
"45D3D8FC-03CE-40EC-BA2F-977EDFBE8D8F","111年新北市政府查獲涉嫌違反菸酒管理法案件月報表","https://data.ntpc.gov.tw/datasets/45d3d8fc-03ce-40ec-ba2f-977edfbe8d8f","新北市政府財政局/秘書室","不更新","財稅","公共資訊","JSON、CSV、XML","中文","新北市政府查獲涉嫌違反菸酒管理法案件月報表(111年)"
"A2980638-6CD7-4607-953E-66AA2E9BDF83","新北市菸酒製造業者資料一覽表","https://data.ntpc.gov.tw/datasets/a2980638-6cd7-4607-953e-66aa2e9bdf83","新北市政府財政局/秘書室","每年","財稅","公共資訊","JSON、CSV、XML","中文","新北市菸酒製造業者資料一覽表114"
"EE196C99-91AF-4CCA-A4F0-BAEDFB9BF4C8","新北市 105年度預算數及執行數共同比（執行率）","https://data.ntpc.gov.tw/datasets/ee196c99-91af-4cca-a4f0-baedfb9bf4c8","新北市政府財政局/秘書室","不更新","財稅","公共資訊","JSON、CSV、XML","中文","新北市 105年度預算數及執行數共同比（執行率）。"
"3A363059-CF91-4696-B694-B2F15B312FE4","新北市政府已登記未變性酒精業者資料","https://data.ntpc.gov.tw/datasets/3a363059-cf91-4696-b694-b2f15b312fe4","新北市政府財政局/秘書室","不更新","財稅","公共資訊","JSON、CSV、XML","中文","新北市未變性酒精販賣業者登記資料一覽表"
"E3A7F590-11F5-4B74-AEB5-EFD248E25595","新北市內農漁會信用部本、分支機構數","https://data.ntpc.gov.tw/datasets/e3a7f590-11f5-4b74-aeb5-efd248e25595","新北市政府財政局/秘書室","每年","財稅","公共資訊","JSON、CSV、XML","中文","新北市內農漁會信用部本、分支機構數113"
"00C63E33-0C34-4964-855C-1E72823DC8F9","新北市110年度預算數及執行數共同比（執行率）","https://data.ntpc.gov.tw/datasets/00c63e33-0c34-4964-855c-1e72823dc8f9","新北市政府財政局/秘書室","不更新","財稅","公共資訊","JSON、CSV、XML","中文","預算數及執行數共同比，其資料包含項目名稱、預算數、累計實徵數(單位：億元)、累計實收數(單位：億元)等統計資訊。"
"8EE3FD44-9E70-44F7-BF1C-F4AAD6362F98","新北市104年度預算數及執行數共同比（執行率）","https://data.ntpc.gov.tw/datasets/8ee3fd44-9e70-44f7-bf1c-f4aad6362f98","新北市政府財政局/秘書室","不更新","財稅","公共資訊","JSON、CSV、XML","中文","新北市104年度預算數及執行數共同比（執行率）。"
"A8B1A519-9D40-4BD5-83E5-523B95A203CC","新北市106年度預算數及執行數共同比（執行率）","https://data.ntpc.gov.tw/datasets/a8b1a519-9d40-4bd5-83e5-523b95a203cc","新北市政府財政局/秘書室","不更新","財稅","公共資訊","JSON、CSV、XML","中文","新北市106年度預算數及執行數共同比（執行率）。"
"99B918D6-7063-4524-AC79-19AD6372B8FD","新北市103年度預算數及執行數共同比（執行率）","https://data.ntpc.gov.tw/datasets/99b918d6-7063-4524-ac79-19ad6372b8fd","新北市政府財政局/秘書室","不更新","財稅","公共資訊","JSON、CSV、XML","中文","新北市103年度預算數及執行數共同比（執行率）。"
"C7CA4AED-9429-4C72-800F-4E8D521576A0","新北市內信用合作社本、分支機構數","https://data.ntpc.gov.tw/datasets/c7ca4aed-9429-4c72-800f-4e8d521576a0","新北市政府財政局/秘書室","每年","財稅","公共資訊","JSON、CSV、XML","中文","新北市內信用合作社本、分支機構數113"
"BFA9A13B-6151-4954-8D45-BF12084C1B27","新北市政府財政局經管市有非公用閒置建物清冊","https://data.ntpc.gov.tw/datasets/bfa9a13b-6151-4954-8d45-bf12084c1b27","新北市政府財政局/秘書室","每年","財稅","公共資訊","JSON、CSV、XML","中文","新北市政府財政局經管市有非公用閒置建物清冊。"
"112B8ADB-21EB-4D4C-9D1D-BB151BF75353","新北市政府財政局經管市有非公用閒置土地清冊","https://data.ntpc.gov.tw/datasets/112b8adb-21eb-4d4c-9d1d-bb151bf75353","新北市政府財政局/秘書室","每年","財稅","公共資訊","JSON、CSV、XML","中文","新北市政府財政局經管市有非公用閒置土地清冊。"
"5A28FC44-DCA3-4ABF-ADB1-DDA8B2BBE437","新北市政府109年度歲入預決算比較表","https://data.ntpc.gov.tw/datasets/5a28fc44-dca3-4abf-adb1-dda8b2bbe437","新北市政府財政局/秘書室","不更新","財稅","公共資訊","JSON、CSV、XML","中文","新北市政府109年度歲入預決算比較表11010"
"5104150E-069B-413F-ACFD-5594DA4BC2FB","新北市109年度預算數及執行數共同比（執行率）","https://data.ntpc.gov.tw/datasets/5104150e-069b-413f-acfd-5594da4bc2fb","新北市政府財政局/秘書室","不更新","財稅","公共資訊","JSON、CSV、XML","中文","新北市109年度預算數及執行數共同比（執行率）。"
"68C53B81-FDAB-46D6-B1A6-3CCC1A340B98","112年新北市政府查獲涉嫌違反菸酒管理法案件月報表","https://data.ntpc.gov.tw/datasets/68c53b81-fdab-46d6-b1a6-3ccc1a340b98","新北市政府財政局/秘書室","不更新","財稅","公共資訊","JSON、CSV、XML","中文","新北市政府查獲涉嫌違反菸酒管理法案件月報表"
"6D9185CD-6192-49DA-91DF-807631000650","新北市政府112及111年度歲入實收數比較表","https://data.ntpc.gov.tw/datasets/6d9185cd-6192-49da-91df-807631000650","新北市政府財政局/秘書室","不更新","財稅","公共資訊","JSON、CSV、XML","中文","新北市政府112及111年度歲入實收數比較表112"
"9538501B-B4A6-4658-9613-B0F59EA6551E","新北市藥品連鎖販賣藥商名冊","https://data.ntpc.gov.tw/datasets/9538501b-b4a6-4658-9613-b0f59ea6551e","新北市政府衛生局/衛生企劃科/綜合規劃股","每年","醫療","生育保健","JSON、CSV、XML、KML","中文","新北市藥品連鎖販賣藥商名冊。"
