address,lon,lat
100台灣臺北市中正區杭州南路一段19號1f,121.526548276435,25.042540954911
臺北市中正區汀州路三段251號,121.534443526312,25.013647947932
臺北市中正區館前路36號1樓,121.514906734934,25.044565310257
臺北市中正區鄭州路8號B1樓,121.514536003356,25.048789118905
100台灣臺北市中正區博愛路63號,121.51164776716,25.044183556477
臺北市中正區青島西路13號,121.517599169872,25.045024177546
臺北市中正區懷寧街7之1號,121.514267089619,25.046244762875
100004台灣臺北市中正區襄陽路7號1樓,121.515899487546,25.043533707524
臺北市中正區開封街一段41號1樓,121.512526609708,25.046062443892
臺北市萬華區萬大路64號1樓,121.500416016905,25.03097904149
臺北市萬華區康定路99號,121.502039507731,25.039631219134
臺北市萬華區漢口街二段22號,121.50794522907,25.045314233306
100台灣臺北市中正區南海路20號,121.517010844088,25.032492645566
臺北市萬華區青年路48號,121.503890570712,25.025336924736
臺北市萬華區富民路91巷8號1樓,121.499204831896,25.019008007375
臺北市中正區汀州路一段244號,121.510376651543,25.027233210871
臺北市萬華區昆明街173號1樓,121.504320475042,25.039876766987
108台灣臺北市萬華區廣州街235號,121.498637041775,25.036782377882
臺北市士林區士東路123號,121.530676699025,25.112437519763
臺北市士林區中山北路六段77號B1,121.524720977324,25.10531533107
臺北市北投區振興街37號,121.522429325395,25.117707054651
臺北市士林區中山北路六段719號1樓,121.527594254132,25.115122871993
臺北市士林區天玉街38巷18弄1號,121.529767430168,25.119594575427
臺北市士林區國泰街5號,121.542943446684,25.13624564518
臺北市士林區士商路189號,121.515977355426,25.095989292067
臺北市士林區忠誠路二段200號1F,121.534037339284,25.117079794927
臺北市士林區忠誠路二段55號1樓,121.531438194928,25.11181105632
臺北市士林區中正路239號,121.525870599563,25.095150892201
臺北市北投區光明路218之4號,121.504243286177,25.13631362649
臺北市北投區石牌路二段74號1-3樓,121.516203415355,25.116513471639
臺北市士林區承德路四段67號,121.523219571227,25.081704685037
臺北市大同區庫倫街51號,121.519249650426,25.072044625446
臺北市北投區大業路302號,121.498031113994,25.128478345055
臺北市中山區林森北路568&568-1號,121.525634596077,25.064835604285
臺北市北投區承德路七段150號1-2樓,121.509490013825,25.11281172983
臺北市北投區石牌路二段201號,121.519165831394,25.11918226961
臺北市中山區民生西路7號1樓,121.521716695987,25.057918394477
臺北市中山區林森北路247號1樓,121.525560050051,25.054131199165
臺北市大同區承德路一段1號,121.516784113607,25.049090071139
臺北市大同區承德路一段1號(京站百貨4樓),121.516784113607,25.049090071139
臺北市大同區南京西路288號,121.51398858126,25.05391004265
臺北市大同區保安街11號,121.513199425076,25.059261384913
臺北市大同區南京西路36號1樓,121.519575874097,25.052675053036
臺北市中山區民權西路62號,121.520115584843,25.062649517815
臺北市中山區松江路210號,121.532908716022,25.057747697019
臺北市中山區松江路239號1樓,121.533455299928,25.059198436821
臺北市內湖區瑞光路216號1樓,121.576161934797,25.075357740314
臺北市內湖區瑞光路476號1樓,121.569553558514,25.07852216022
臺北市內湖區內湖路一段289號,121.567133367791,25.08231731834
臺北市內湖區基湖路25號,121.565106707423,25.080642278809
臺北市內湖區洲子街48號,121.573307142394,25.079041712489
臺北市內湖區瑞光路583巷28號1樓,121.568243047953,25.080700323489
臺北市內湖區文德路212號,121.584047042571,25.078321246001
臺北市內湖區新湖二路128號,121.578846239289,25.062491225573
臺北市內湖區石潭路153號1樓,121.589542134474,25.063690424461
臺北市內湖區康寧路三段72號1樓,121.61127364338,25.070210204027
臺北市內湖區民權東路六段182號,121.592917526883,25.068613325743
臺北市內湖區民權東路六段312號1樓,121.606042581427,25.072853185736
臺北市內湖區陽光街290號,121.575549972046,25.072835667558
臺北市內湖區成功路四段188號2F,121.594546801222,25.084081331773
臺北市內湖區成功路二段325號B1,121.589894085956,25.072028686098
臺北市北投區大度路三段296巷45號1樓,121.466852613476,25.124620867485
臺北市北投區立德路115號3樓,121.470335713341,25.126953760687
臺北市中山區民權東路三段88號,121.543707960073,25.062110016617
臺北市中山區民權東路三段22號1樓,121.540527949827,25.062136293883
臺北市松山區慶城街1號1樓,121.544632316355,25.052760925634
臺北市中山區南京東路三段1號,121.537186504126,25.052216227656
臺北市中山區南京東路三段224號1F,121.543727741364,25.051659878833
臺北市中山區松江路54號1樓,121.532752477346,25.04868136954
臺北市中山區大直街70號1樓,121.546234181871,25.083586548028
臺北市中山區敬業三路20號1樓,121.556711979935,25.08292588642
臺北市中山區敬業二路115號,121.554221548864,25.083221264688
臺北市中山區樂群二路267號1~2樓,121.560319383424,25.080121511165
臺北市信義區松高路11號6F+7F(戶外區),121.565242326616,25.039515129775
臺北市松山區敦化北路147號,121.549359961203,25.053907737627
臺北市松山區民生東路三段156-1號,121.547680646902,25.057169597157
臺北市松山區南京東路四段56號,121.553846877792,25.051437213575
臺北市松山區八德路三段10號,121.549826917029,25.048039483394
臺北市松山區敦化北路340-9號2樓(一航廈),121.551904623188,25.063648850221
臺北市松山區南京東路三段337號1樓,121.547994632995,25.05196309418
臺北市松山區敦化北路340之10號2樓(二航廈),121.550291913794,25.05987077395
臺北市松山區民生東路五段150之1號,121.562273474214,25.058610535194
臺北市中正區懷寧街10號1-3樓,121.514070028725,25.041960967299
臺北市中正區忠孝東路二段134巷2號1樓,121.53170641583,25.041963777059
臺北市中正區北平西路3號2樓 (台北火車站內),121.517057698926,25.04717593782
臺北市中正區南陽街1號2F,121.516230153626,25.045716103653
臺北市中正區忠孝東路一段31號1樓,121.525336253236,25.044536392691
臺北市中正區市民大道三段2號,121.531021027607,25.045632997083
臺北市中正區忠孝西路一段49號B1F,121.517243441901,25.046481413323
臺北市中正區林森南路7-1號,121.523876544798,25.043966674732
臺北市大安區忠孝東路四段134號1樓,121.548243659338,25.041332745478
臺北市大安區忠孝東路四段201號,121.551773865498,25.04167795416
臺北市大安區忠孝東路四段45號B1,121.544955400039,25.041738438636
臺北市大安區光復南路180巷14號1樓,121.5568968009,25.042530645171
臺北市大安區忠孝東路三段300號B2樓,121.543057105291,25.041211752706
臺北市大安區復興南路一段135巷9號,121.544824597214,25.042724434772
臺北市大安區忠孝東路四段230號,121.553931954109,25.041204208993
臺北市大安區忠孝東路三段300號B1,121.54308765211,25.041491888133
臺北市復興南路一段323號1樓,121.543808207635,25.03376049224
臺北市大安區和平東路二段42-1號,121.537302677304,25.025446314842
臺北市大安區敦化南路二段101號1樓,121.549182600132,25.028753981473
臺北市大安區敦化南路二段59號1樓,121.549194250977,25.03119634233
臺北市大安區復興南路二段275號1樓,121.543647861827,25.025577575446
臺北市大安區敦化南路二段263號,121.549121160782,25.025517183834
臺北市大安區文昌街209號,121.554508880505,25.032456016649
臺北市大安區仁愛路四段304號1樓,121.554540647918,25.037353981769
臺北市萬華區漢中街51號,121.507481290729,25.044113944771
臺北市中正區重慶南路一段104號1樓,121.513085598831,25.042432283537
臺北市中正區館前路26號1樓,121.514906734934,25.044878625798
臺北市萬華區武昌街二段77號,121.505708602027,25.045076815898
臺北市萬華區西藏路123號,121.502505793005,25.029500767137
臺北市信義路五段106號1樓(國泰信義經貿大樓),121.566773281231,25.0325874868
臺北市信義區松壽路11號,121.567280134916,25.036073352693
臺北市信義區松仁路7號1樓,121.568864649892,25.03826459173
臺北市信義區忠孝東路五段297號1樓,121.572849322843,25.041146709137
臺北市松山區南京東路五段171號1樓,121.563521354256,25.051622579364
臺北市信義區松仁路28號B1,121.568124611661,25.039511064552
臺北市信義區松仁路58號B2,121.567967870072,25.036731960735
臺北市信義區東興路37號,121.566384780019,25.048009350453
臺北市南港區忠孝東路五段968號,121.582179554544,25.044209498467
臺北市信義區忠孝東路五段8號2樓,121.565417005478,25.040864616186
臺北市信義區忠孝東路五段8號B2,121.565417005478,25.040864616186
臺北市南港區三重路19-10號,121.613518484688,25.058138587073
臺北市南港區園區街3號2樓之7,121.612627519461,25.05908667834
臺北市信義區松山路11號1樓,121.578252465268,25.048455854435
